Country code,Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980
LVA,LATVIA,22568.5023237427,21048.408849379,19515.7538057643,17592.1500231828,16863.3208709143,18827.9013544709,17739.2668678834,15469.2941674585,13399.9742357804,11993.3286645833,10811.8745406511,9988.91457958128,8991.03298847303,8061.20407879769,7414.11916744831,6924.19134893186,6428.28575919023,5773.67178549568,5400.47690598097,5264.87178458096,4961.1509299536,5000.23198898293,7103.39611342675,7829.09167095005,8170.57201855456,7488.52063587447,6955.98067822439,6671.36492215727,6282.8259218742,6159.80381085977,5649.18146891329,5195.12733386634,4806.47360538958,4229.1439407809
MAC,MACAU,142599.240319212,127742.698899878,117187.626261337,96726.2998695544,76814.6720702001,77010.9042763331,75197.2836094417,65853.6412247737,57227.6849234243,52142.8997314303,40691.6314937059,35959.9117525291,32971.6841154873,31776.7200198876,29839.3716365531,30619.3667490825,32273.7675693547,32357.2801375341,32448.0159614124,31293.2906740937,29893.5537267212,28286.6223795188,24958.7340934729,23927.2050492197,14655.7302000493,13952.5691671589,13022.9060507175,11550.0108368245,11052.8159578411,11121.9166362925,10315.8813600648,9393.01687987382,,
MAR,MOROCCO,7198.16371916788,6898.65748550129,6697.60207237616,6334.95806773718,6110.902753027,5849.79621010507,5488.50357022853,5254.04745195172,4775.25086643715,4536.15586059668,4254.06335528583,3963.08694767426,3818.47436614567,3510.98743234654,3420.42372236137,3398.57534544343,3157.2130551283,3213.9241408535,2824.22588850907,2999.82046231229,2677.61178175767,2686.6469874707,2753.28658826143,2523.71563285733,1839.79032280075,1766.70508800766,1578.32909351697,1607.33297979512,1484.07432694786,1385.67836814304,1310.44750604084,1298.41011563055,1143.7507057326,1101.68800610606
MDA,"MOLDOVA, REPUBLIC OF",4670.91976235625,4225.2097568387,4179.21480881512,3831.8626717244,3530.88125035743,3722.1743196492,3381.01996243982,3189.98993202209,2944.827765333,2647.86013687258,2393.33979716799,2195.09375603419,2000.85707172391,1839.71103302896,1758.13623935675,1791.51471358687,1894.73291619471,1826.5784787547,1888.49962773583,1866.54081642101,2637.18219186855,2604.28003759807,3594.17375348837,4152.68000876146,3280.79263923417,,,,,,,,,
MDG,MADAGASCAR,1413.99075673979,1398.91536788974,1371.64433608308,1362.31116389645,1380.51579347872,1467.73867446763,1382.70397291417,1304.37463761789,1240.25548412166,1182.80628122353,1126.54030756364,1036.69434379347,1205.23908991842,1146.17203364168,1103.4906036787,1072.69884452999,1053.88700747404,1031.29685650763,1023.23361974846,1016.62665889746,1027.38729017385,1013.32193563031,1009.20041629608,1074.42872814705,704.043522618909,671.555928539007,646.268273341429,638.645635895651,630.062230250225,621.00234108823,604.164294025032,591.074676559966,582.38261000253,605.644031894407
MDV,MALDIVES,11656.7428360248,11289.8163783629,11158.0962336565,10465.2035400264,9839.08850584615,10318.1549803521,9186.29603255409,8238.05199507637,6801.32080475066,7340.34729066755,6459.80771756921,5643.48807487048,5331.49094989,,,,,,,,,,,,,,,,,,,,,
MEX,MEXICO,16369.6856266379,16296.1781094299,15886.7176785264,14689.9920720997,13977.6059476337,14272.7885830675,13670.2823330092,13079.6478220541,11963.6387928895,11083.5006286711,10473.902383512,10237.5536908477,10194.0170519854,10212.7343321719,9610.83265108301,9169.31474763767,8832.75122958369,8260.44807965719,7897.83677744088,8770.87588988187,8372.35585322367,6553.01831234545,6314.02141943295,5986.55932622398,5588.20048163392,5273.12969495542,4817.02310423079,4686.48979272095,4857.58608140509,4677.06152036153,4436.72878667802,4548.42718432097,4407.31162899048,3786.69771156357
MHL,MARSHALL ISLANDS,3900.99731010833,3737.87006903804,3510.27497456309,3442.88062089588,3209.63536715588,3244.12264239891,3254.7107732746,3058.73452265391,2913.00648271218,2745.82959840025,2671.78464835299,2612.8182248488,2506.63189599743,2327.08610011299,2152.16150225934,2180.34623041078,2229.7582539962,2356.73916829358,2599.48329051675,2373.66566587418,2218.29084437317,2071.63302866059,1925.57940284037,1908.64708005344,,,,,,,,,,
MKD,MACEDONIA,11611.97490519,11467.2699475691,11322.6926462988,11366.1254654211,10980.8828518576,10486.9928144435,9263.57626243105,8562.08437658634,7676.89128085005,6845.20516307333,6281.87757336146,5885.48480279239,5700.35250832351,5820.79169211006,5465.1614262814,5240.08224995365,5039.12140055052,4924.29049498207,4799.43568685017,4749.82428032607,4709.98801123866,4936.61333141791,5135.42705810555,5284.61817437721,,,,,,,,,,
MLI,MALI,1641.83452128449,1631.49792392031,1657.99155402132,1630.00116647885,1569.58943063388,1538.63366690461,1484.55230744933,1431.40942991399,1320.17238304008,1244.09322008315,1222.23126526463,1149.89491957365,1120.28864140421,1005.88980266617,980.033564452411,929.929757658834,890.540380451071,841.381683426446,821.335497135024,777.342559440937,774.099278161502,792.348347548037,732.000233745363,711.811578719208,522.50549032897,457.165107218296,440.997834856308,436.362984732267,399.440680869678,444.703937243562,418.441788024915,391.846385932089,395.143020590911,385.266253257903
MLT,MALTA,29126.7811266912,28276.3090969088,28177.5775585873,26671.46656418,25836.9704222516,25462.0644350166,23620.878284418,22291.3360688937,21018.8451222848,19948.2609472727,19721.9178621331,19328.8962853756,18260.2668107471,19050.8553597481,17029.0821680481,16269.174545834,15562.681322538,14660.6097578232,15406.3861608485,14287.3200985848,13359.3828674912,12607.932953875,11890.7478538045,10940.2912480541,9999.87147722156,8995.58884505179,8084.30426944976,7596.21011591668,7272.70890040232,7001.25591989108,6686.2275928855,6563.30562013103,6179.34856668408,5509.07771799805
MNE,MONTENEGRO,14131.6050000068,13578.4432917402,14068.9587460544,13325.0309567123,13108.3137565386,13882.1364910805,12445.5233528105,10497.8512539557,8384.50055898482,7810.86017723682,7296.11345271536,6991.85391200465,6766.64554960982,6547.5091409285,,,,,,,,,,,,,,,,,,,,
MNG,MONGOLIA,9434.9627693653,8446.3468998842,7494.95077107473,6344.51191712251,5981.93776519626,6101.35477814095,5576.63911389698,4995.37400491635,4522.7413473365,4134.94696174436,3678.59437287694,3405.59890509673,3233.74748656522,3099.49316268766,3022.90724807613,2916.72494112184,2815.9536230503,2686.48621900063,2601.53587770453,2414.00414841322,2332.08410516992,2373.00469179769,2586.25187089166,2784.00186319246,1792.07505517606,1698.48832144785,1604.8607943086,1550.54914403068,1425.91001699148,1344.41396695853,1255.2903578604,1170.1561775077,1044.01527641862,
MOZ,MOZAMBIQUE,1105.07349763736,1038.77627867039,977.079203450735,913.895972194954,864.716686234579,826.948727057465,787.44423962072,734.276179683771,688.427231222862,630.905037124793,580.584685584241,552.281010742157,514.076720277361,461.719164407492,458.538391380156,428.905118668322,392.881594613598,359.96531385391,339.088902683755,334.471258919691,318.300422491418,296.950889083735,316.008612017585,298.577615583483,275.683418692902,250.320596769016,223.135774222934,188.771362981689,189.726848716802,184.187355723181,192.904735532157,224.677356649369,232.784774467771,207.653523585952
MRT,MAURITANIA,3042.83849410548,2878.93953083445,2710.43044743315,2619.86564316874,2546.52474142669,2627.4485766372,2559.57986035921,2538.23111938724,2273.95886772287,2151.37109587986,2051.00215702213,1962.7836165962,1971.07913724741,1930.6330131653,1909.98870287868,1818.8783934891,1803.46989767412,1902.97694882479,1818.66719945039,1670.07709000824,1736.34276460474,1648.24053735815,2733.73957853221,2673.01449314174,1265.37385436019,1195.85594998889,1167.07803296002,1143.16564675747,1086.99002434592,1052.86318889042,1078.45708578751,1028.88144321918,1021.81267722122,929.304614576648
MUS,MAURITIUS,17714.017756009,16950.3948528034,16179.2915316024,15281.575443012,14536.4531608872,14039.9290314469,13103.3960919384,12107.0462373768,11352.7946519945,10928.6009594918,10121.7126657011,9643.34406666305,9365.86368027973,8998.36532526532,8149.11865834389,7929.86004045253,7473.96972334019,7039.72772000419,6615.15776602594,6267.10488894268,5976.10044632787,5620.96846942671,5227.93482190905,4897.85044281237,4000.02019328535,3718.78336494357,3391.43350861024,3049.72464156252,2741.43814340785,2503.89935405113,2324.3825901167,2249.98552964724,2034.12396930694,1780.37238599962
MWI,MALAWI,780.003107565482,753.174871110163,747.259065024503,722.387837761184,690.114635302754,647.30230405949,604.312271012608,554.003057286918,542.222294084951,525.270249736784,500.730141388043,477.52232589215,474.524800150775,501.258352632336,496.011508006934,488.434359777326,478.305213980344,464.22983144168,432.905969071398,367.421516818444,402.914804781214,360.281199540072,384.133075244208,349.568729910104,387.699794629469,387.855743463683,385.77703660053,391.99475919193,405.579633287466,392.921114295706,371.558800247295,353.636629424933,333.075201089439,330.158742233783
MYS,MALAYSIA,23338.0140244332,22314.6443237472,21096.0240167133,19985.9161502343,18700.1257929451,19175.7659795964,18272.6695674628,17053.0217416708,15962.6755605334,14959.1724766977,13894.1731058077,13128.7727819358,12519.241715032,12439.9981321145,11429.0103949993,10873.0397280871,11903.3015067753,11183.5286169724,10242.1089542706,9369.31165769428,8615.96527126592,7855.60783495253,7240.38060340556,6572.62789455959,4512.53833321718,4104.68525797701,3715.68630401379,3527.06009891234,3509.57752675803,3541.03152273697,3253.25608965916,3023.02022056461,2758.56895462561,2417.50661670561
NAM,NAMIBIA,9583.18475656442,9156.96808102261,8715.37813429304,8267.3390972308,7829.42998818522,7865.2801133367,7626.10900296076,7061.34980084865,6480.01157734729,6195.62836712224,5430.8303119479,5167.94754361165,4925.21839793512,4843.06156158086,4675.87596176524,4576.50567115411,4512.15158415891,4387.63600775969,4304.822550895,4180.82363978531,4143.85495116536,4236.77517956014,3989.76827692909,3698.10362070189,2814.0285464264,2779.53311027113,2783.9938560668,2727.6012831358,2648.53422920056,2641.89852853881,2624.02041394621,2630.53525135074,2542.31214348244,2353.2350691503
NER,NIGER,916.199691229844,901.247083856065,828.459915942729,824.20534946457,780.348306184443,809.701191000003,752.47830081089,737.462336815571,701.688039914668,674.852533645244,680.506570716422,657.04325822392,651.474022656041,616.721029171099,634.312725068199,652.360044267806,606.175690385076,601.317946393332,591.74489122589,585.045034750964,570.072080100457,567.601628356244,613.370551404831,597.869112345358,512.262876472163,503.812011051465,468.724718717146,468.077955687884,442.694449782507,410.069714280767,488.586099640413,507.348024840333,483.834669954614,452.091979580443
NGA,NIGERIA,5602.40879552442,5386.06050557044,5217.14728908443,5010.3365132777,4717.63237026594,4498.00599928764,4265.9292592993,3994.64344472448,3677.14118919931,3534.72497864759,2639.32750916117,2405.29430580409,2340.88554761153,2247.87366003434,2139.82363396548,2152.92694548498,2126.05258431318,2084.56527772863,1999.18393601234,2013.96707430497,2003.71488224796,1965.65303683199,1962.42800649786,1960.59605163552,954.08988081822,880.454181191034,794.856378045909,798.40060741415,781.915475678076,709.607311097703,736.981415141525,767.828297580586,744.596191819718,805.270992433998
NIC,NICARAGUA,4642.69625070461,4437.95574958865,4214.66368237338,3962.73333166267,3841.63849932348,3971.85734458048,3837.69160438106,3595.66342770606,3392.18234169335,3191.81954141767,2987.72626570432,2895.04133028192,2869.26102977789,2765.16672884916,2638.31868998888,2471.32684574327,2400.11432498235,2313.69030415911,2181.2811963597,2062.70290450012,2001.45114637043,2011.38229447988,2007.60125533055,1993.64462822397,1736.06498402903,1738.93622463869,1960.12303710248,1959.51875714578,1980.84130925067,2052.99263629069,2062.05655612171,1947.3834368429,1902.39755950505,1698.10379131443
NLD,NETHERLANDS,46162.0916473842,46053.8562326424,46388.293591692,44742.9858280209,44408.6134820501,45897.1427107986,43339.5791510769,40434.1000094296,36967.6409693693,35166.9731404831,33680.7047822017,33885.4470738188,32759.0526709715,31581.5554114663,28791.5530137611,27262.6186295993,25522.2102710833,23981.0037270758,22900.5570833371,21862.5109700417,20917.0235394831,20318.3170582641,19680.4889068238,18740.0765878989,16368.8237232842,15194.7901140377,14290.680181905,13707.2504092674,13116.5217176846,12465.674574997,11703.8966604259,11072.1482355516,10615.9729759136,9850.27346050591
NOR,NORWAY,64405.7122213084,65103.6980367701,61811.0583064253,57732.5834298959,55090.0191909293,61342.0999938449,55812.2422561386,53871.1636442548,47626.2816594012,42486.755545549,38332.4053229386,37058.8124938622,37111.1021070012,36149.1007186404,29800.7435043739,27403.2022111865,27942.7938045348,26053.9413327743,23610.2743691325,22314.1243567848,20917.2888224102,19995.961069171,18994.2854737585,17913.8788334238,16920.5027437549,16208.8431519957,15779.2145485369,15132.2925682364,14277.7454729154,13189.9936639518,12038.8869627454,11186.6318746594,10569.7831131056,9549.56461571283
NPL,NEPAL,2244.79962842638,2156.34759474604,2043.86049565589,1958.66227729236,1866.96523409827,1791.98832312725,1676.0367044538,1598.11129965178,1520.27367744528,1444.50835308264,1364.70087483579,1309.82209224439,1312.86865952592,1249.72530467563,1175.59044484286,1135.78362803707,1117.30617579436,1071.96183722337,1025.1585872471,995.764712089594,924.709405057363,892.560324614196,859.96825565619,802.338701269498,509.060950731161,481.28407516264,441.717817055631,431.557827749836,412.922121519486,386.243732595026,347.348341081023,352.48369957467,327.640852211072,282.906875339674
NZL,NEW ZEALAND,34731.5690656862,32425.3391070062,31836.6591245567,30640.0282309035,30114.3243869535,29229.0438210169,28866.4740806509,27362.4788917695,25469.0836621931,24827.5731631895,23740.9625296593,23094.0453470919,22308.4696218792,21316.9672757106,20374.1702147085,19076.9544841593,18854.4225851458,18145.4339149975,17623.0344352494,16776.1277463345,15665.5455525505,14695.2113993928,14323.214534048,14697.5974736304,14318.5062391578,13768.617755693,13198.48032214,12875.6242694318,12330.8956722729,11946.6668236105,11068.4024152109,10506.7662604982,9590.98429093883,8526.03811314094
OMN,OMAN,44051.8670632367,45333.7502649033,46131.8509115556,48355.5044518788,47968.9481507298,46057.6630966939,42148.0823969974,39531.6006029505,36867.7225821404,35675.614212193,35353.1011175583,36857.8882683041,37842.3368563832,36163.2220913205,33858.0560817299,33439.6456971808,32131.7225553607,29814.3452166191,28697.4087486852,27348.3618147813,26604.43817598,25480.943529338,23961.2356005514,22769.3972760727,10948.6195672682,9788.94516203774,9251.52034933059,9665.85798742527,9663.08902416279,8614.08073010039,7479.68334208672,6505.70819071095,5808.39847929576,4797.151104581
PAK,PAKISTAN,4601.68894303447,4415.05354756394,4261.27357410279,4134.23534021461,4091.78322960561,4020.94142753184,3951.71071622432,3740.60786464313,3481.41979658711,3189.65565157187,2943.12952694105,2802.35696761062,2725.44259133554,2667.90837656168,2559.73763298775,2495.59134018149,2471.24094429108,2470.00318237108,2375.64580134526,2275.19663603,2203.18883733233,2169.64941868831,2022.29830019912,1915.73395292623,1119.04368326895,1059.72918165776,982.565779773255,926.746890434018,888.351483440339,828.652095041901,786.466226315048,733.143271906657,671.124406686091,588.118604458475
PAN,PANAMA,19416.2320170688,17944.2007825774,16253.6827286197,14619.5856062578,13879.1014360426,13476.6648302963,12330.2441179564,10907.8150287849,9932.32607021166,9147.28617093375,8439.62748387671,8096.51124403827,7955.59590273644,7889.9800281619,7663.56203746182,7420.77648789631,6981.4250711074,6581.39408103065,6418.06690720405,6307.0937416891,6129.36469159644,5794.83100788331,5345.40884995999,4828.06792446838,3878.35457323275,3759.27197735266,4285.06896057748,4333.04738781522,4183.41861691646,3955.57868051586,3796.8338860814,3913.10603268179,3584.02540722591,3073.03088005665
PER,PERU,11774.1883417434,11108.9169407444,10429.3886903468,9714.63746838078,8949.63398734638,8882.20364205838,8067.85244196844,7318.37744843716,6676.25279473322,6156.60989494227,5778.61353676295,5509.03567890554,5214.94227959285,5140.06914119395,4967.91763344873,4903.13590117393,4951.50424557573,4651.17242880112,4522.75166301667,4199.61806648963,3729.75133816005,3527.48418384515,3535.66881858308,3415.77528923242,3339.51050543586,3723.36369773357,4028.076430546,3705.31661692174,3370.40688450176,3255.47782375143,3052.96539473794,3409.73966340904,3312.86755146839,2897.46521520001
PHL,PHILIPPINES,6535.87586381471,6113.3694592409,5720.68446665964,5500.23720045335,5133.91351776833,5120.36674093202,4904.3261704823,4557.88323405926,4277.34736872422,4029.72334386715,3748.16221441268,3572.30686084891,3465.45032374148,3362.78335490625,3216.6137119504,3143.59673847847,3197.19246638393,3055.16424673825,2899.03738865107,2774.83806887418,2662.93591759162,2606.64518144751,2600.76908925451,2594.39741487284,1757.90312824841,1636.96235112698,1521.56388504219,1455.68923399941,1414.48767168573,1521.43820451083,1625.89140245716,1577.72514146302,1474.9890177007,1340.21467164649
PLW,PALAU,15095.9881392384,15041.9527543021,14079.9588742885,13184.340767888,12686.660046943,14184.6615399106,14811.0027736712,14239.4248976278,14100.5930546794,13627.9061141481,12337.3206516528,12155.5036067415,11519.8655713514,11168.0274635037,10899.478809679,11576.105581706,11475.7714061858,11294.7348653224,10303.8370297472,9344.77968180548,8767.88746977309,10042.0048512762,10776.1990998565,,,,,,,,,,,
PNG,PAPUA NEW GUINEA,2642.90578071692,2520.62616923842,2341.11840881834,2119.18998749338,1989.0021252495,1902.95635712967,1793.11711246207,1669.59863891567,1622.40573941974,1514.70852234318,1471.05017851117,1447.42571918026,1464.37810504113,1470.74962452179,1513.67804470196,1504.28596518742,1588.02331026701,1668.1496738115,1561.02382242518,1622.83418757627,1538.62721169128,1303.74159925823,1147.79972427502,1039.48845250345,1241.65627908741,1243.61999824292,1196.45606990236,1159.2090448905,1110.63249535547,1063.49036576556,1056.44378046939,1011.65117980087,976.544264287684,920.021788253502
POL,POLAND,23689.9023666708,22867.9480612373,22060.567192753,20680.8298283002,19145.6318516382,18046.1515894378,16892.0402476767,15153.0152269642,13806.8284829299,13053.0185610087,12043.8516729575,11592.2803284225,10986.49046962,10599.694744707,9920.35949517642,9393.29375678664,8805.23789789874,8074.55867828756,7445.92827741518,6828.96570900811,6363.95939005223,6007.32674621143,5746.95168943255,6002.7036655368,,,,,,,,,,
PRI,PUERTO RICO,34752.376062686,34097.8012163944,34122.8450883533,33759.9986811032,34069.9894768135,34432.6937295239,34198.5118142552,34255.0674401778,33390.2809379846,32120.3045664311,30726.7382757633,29789.7628317096,28865.6130895786,25747.3800437434,24867.1857927132,24140.4564230609,22501.2229924424,21644.1178695601,20892.0382219041,19845.8977322161,18863.1607334848,17890.8321989985,16918.3830812803,16352.1336416885,,,,,,,,,,
PRT,PORTUGAL,27804.1561094391,27204.0595139981,26932.4081275165,26924.4352313993,26217.2538206752,26095.7814080004,25224.0958821067,23887.0354398294,22072.6507506885,20303.0480664551,19821.8776558351,19331.7294021468,18584.4579447874,17852.1453836301,16806.0815665999,15812.3357846204,15058.9653244526,14196.5707214519,13686.9865753091,12901.3043408888,12545.4564709849,12524.8406053906,12104.2972659499,11198.2355537157,10174.6293991417,9196.7422347135,8261.5961193866,7542.76083666921,7090.87875118283,6711.17877782757,6617.58180909362,6406.4755153675,5948.56388468778,5398.82389730877
PRY,PARAGUAY,8092.67275665026,7100.97982778527,7185.75452722007,6865.88463755604,6103.62360539773,6418.59640147001,6027.62704368605,5671.46327538298,5348.33997813972,5170.46800588147,4930.44414747696,4726.17841884539,4750.18589863502,4780.08817543563,4884.63925855063,4986.69023314678,5037.2860391167,4856.50406899858,4803.11888817271,4507.77337137855,4292.04551760062,4093.64750682421,4035.40436926843,3872.28807030754,3113.4471496945,2882.56214038404,2703.4526552577,2510.99717371553,2407.84566158201,2301.48719720901,2222.17977384454,2271.16664192471,2235.80800205365,1927.00166601835
PSE,STATE OF PALESTINE,,4921.39285519528,4358.65507762137,4078.53299044462,4052.89959184174,3422.49436420435,3782.42020827795,3847.80642646063,4011.94588577503,3590.85289783838,3292.73488381883,3032.7745514252,3110.04832942917,3333.54542838196,3710.23396905071,3180.96491196331,2563.48208455487,2125.20089696948,2034.85705595465,1945.99574112246,,,,,,,,,,,,,,
QAT,QATAR,136727.253610167,134289.773572159,133733.867707273,126613.791255917,119869.247182013,122250.184201231,120210.170877168,118198.731574306,107097.305089751,110030.143213988,98007.6336486036,97132.0130789134,91870.3732036654,89092.4758091486,83668.9377480437,82230.8057510397,76026.5672296343,59395.9891232034,57151.0163068307,55338.27620247,,,,,,,,,,,,,,
ROU,ROMANIA,18974.4057849472,18136.7852672559,17362.8878896532,16252.2312005374,15529.5985389457,15694.2698560608,13172.0299676228,11349.5483101488,9524.45713848717,8864.75782032417,7746.240911665,7061.77009401641,6486.82383624362,5707.34210166169,5340.53051881308,5336.85730212178,5502.1921920187,5729.30666847357,5380.41810082969,4908.29210699264,4615.96024458344,4435.36656829275,4714.21811876003,5193.42757099406,5302.16778262304,5448.83182918301,5316.84022090627,5144.67104087321,4936.60033569576,4816.12177801248,4396.21245213719,3998.79569066707,3640.3674989068,
RUS,RUSSIA,25247.9400353489,24083.6265049384,22570.4994107822,20564.727736701,19506.266208827,20275.2232575062,16729.4387991554,14975.0435458187,11855.7972899572,10248.9156247418,9252.34767043933,8023.49114634094,7367.59203525093,6825.39588337191,5914.28494364972,5460.34837548116,5697.31708111704,5515.98203748607,5620.54992133716,5736.03026808857,6416.2810241889,6853.96988324743,7843.86377983375,8013.59757625382,7990.54596253945,,,,,,,,,
RWA,RWANDA,1473.63801166274,1425.63849954096,1323.51815700208,1236.47603787227,1171.45682253665,1126.55466049792,1023.77300317331,952.269466440931,866.530093439021,800.101365812674,738.357519143227,724.579761748535,645.020176660339,605.53834042504,584.338022190146,586.533838249665,590.604489788712,556.516171471794,507.512820078908,363.488753021229,675.568863310421,665.539154680797,576.834184869754,553.590519269462,503.489459253105,497.664750658965,481.030013902855,491.886196910745,478.065108884686,462.396398471722,482.385768043855,452.340034826189,432.310905514075,387.490368362756
SAU,SAUDI ARABIA,53644.1269250098,52042.469058139,49229.7725339303,45247.3848473516,42323.5353336161,41910.8124550591,38581.3360505628,36214.5469273609,34197.9314183462,31993.1052674735,29730.9673424095,28350.4018832985,29132.5123639315,29379.2245843486,28123.3696330331,28424.8207632685,27663.3552847989,26806.9713803832,25850.8727679176,25785.6799519085,25702.3808318747,25816.5369933056,24879.0009916459,22798.3360289557,12775.1961225487,12757.9222165687,11846.0362121893,12511.7374298581,12210.7788066371,13054.1305401841,13755.6424462183,15336.130406538,17326.7380826202,16118.2889147836
SDN,SUDAN,3372.97200690061,3608.90503447267,3524.0486136321,3259.40729655606,3197.22500070449,3159.43197865076,3095.54228046559,2782.07134506527,2523.43213563634,2340.37423056121,2256.20770025078,2112.61112369711,2011.09672377573,1898.73442475375,1794.44700824145,1763.07881812785,1717.97311071728,1570.06346928476,1497.58213138932,1425.31329640424,1424.53934386035,1372.42583441481,1297.97990236165,1203.29830828071,751.172520309377,682.23236022899,678.632833000613,592.618830537333,565.520762435156,603.510285375462,632.383479798572,616.475648748727,567.560857173268,499.810837258589
SEN,SENEGAL,2241.99652516017,2212.63257763075,2163.27688343848,2137.58032036766,2083.81443331205,2076.00797064464,2019.45599766696,1926.55662069878,1874.72242328487,1767.15205488646,1669.27868476334,1575.98546953625,1583.36183107018,1518.93662753323,1475.60000285631,1401.40951514582,1341.11130813555,1310.48078734688,1294.77104153559,1237.21060717996,1247.17701222013,1239.16973428153,1233.93782614298,1201.07533583981,1030.44968250826,985.215644435782,987.94873716459,933.08577418228,912.635180126653,883.769136309311,845.85960612501,884.898348590079,795.665875384579,711.629735397982
SGP,SINGAPORE,78763.3849443771,75951.6704862205,74593.9429944563,70364.2080762772,61396.687679292,63163.1711934027,64206.8196064169,59754.6699020027,54947.3552090331,50703.6017342507,45614.4192839054,42196.0525410197,40245.0892645436,40813.1758934861,37283.8051615984,34923.7566089523,36556.5876903587,34319.4560214451,32644.5564261199,30799.0233721296,28053.6812555695,25196.0723679443,23705.2803158408,22127.5435310388,16578.1557467952,14927.1206147701,13318.9978188327,11861.0312153072,11441.613237411,11191.5442415012,10100.2715577487,9064.16649261546,8329.55507946048,7217.14676818659
SLB,SOLOMON ISLANDS,2068.96106224769,2022.11064712186,1935.17911095525,1750.3005890518,1639.47126541324,1746.10536036458,1636.60278050343,1520.60190423943,1413.06037800048,1331.17733793006,1266.88321002535,1197.03638217393,1245.41719942078,1359.18284761978,1592.58035217341,1621.47418540081,1620.07202156696,1661.51561179296,1651.61161815156,1537.64038692193,1418.5287997075,1370.91443623309,1223.59224751014,1149.18572126397,,,,,,,,,,
SLE,SIERRA LEONE,1544.18323961817,1469.29961288955,1396.60951653459,1319.25680357963,1261.42678015668,1237.28008043906,1177.20473182719,1088.42942965367,1030.88300817495,994.519228006007,951.129068729253,894.243050234096,729.555161517244,797.089038526233,750.531235358161,767.945651031242,752.757960706006,787.957171463618,759.08348388004,803.214605144329,794.112977204129,757.467462084137,909.581645908663,862.413891347824,671.24632280159,656.097012924568,701.627771041689,655.070755285234,651.301453195523,685.077395097961,649.918621595027,653.455943618335,601.372743608912,547.152631632877
SLV,EL SALVADOR,7764.14274460714,7575.65668095091,7352.4078611568,7090.63380171767,6949.23468849771,7154.58640573882,6963.47669978795,6559.95703357962,6149.1236297464,5773.66186726977,5536.33073697667,5324.69282963864,5143.9825116046,4966.92929482013,4777.94425992355,4579.55836271193,4396.39782529398,4180.58406679136,4078.1574043907,3801.05119858807,3560.07371716551,3289.19850750464,3037.60197385771,2881.66581101998,,,,,,,,,,
SRB,SERBIA,13019.8207194707,12805.7522884016,12571.8903612042,11805.2835209324,11806.1506969005,11892.8189722207,10453.593381064,9895.79521199716,8860.55613042103,8109.3453731866,7220.87177632094,6762.80303300096,6215.32427643339,5778.00619856663,5225.73960404654,5843.10898942319,5621.89144301749,5141.9016377435,4925.36470149157,,,,,,,,,,,,,,,
SSD,SOUTH SUDAN,2029.7334400689,1842.65990720433,3504.74815873904,3760.37712297892,3676.88457638418,3626.2016407815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,SAO TOME AND PRINCIPE,2971.06707976578,2888.16339215126,2801.28079620916,2687.97368979504,2613.94825133331,2567.10676606073,2377.70873717007,2336.18467976853,2066.67708757256,2019.38165283658,1923.0631971351,1803.28719557712,1774.10899164609,1709.37464176546,,,,,,,,,,,,,,,,,,,,
SUR,SURINAME,16071.3846314326,15528.7870784733,14942.4104752726,14034.922518723,13306.2929831581,12935.390856463,12303.5581345268,11519.6675483075,10884.6845893227,10209.7666495717,9216.85741584872,8644.57820610273,8280.00326671498,7853.32027932629,7791.31576545761,7856.31140881025,7757.3980068667,7310.99659125821,7186.72415141245,7057.44388392077,6782.31190199999,7238.61161176249,7191.37705317377,6874.09146751241,3783.33005677576,3340.69537554035,3018.7906315607,3470.27836363599,3565.11746360293,3560.0592446249,3595.8900964968,3584.66492750689,3460.19480026679,3164.45224490705
SVK,SLOVAKIA (SLOVAK REPUBLIC),26496.6154491917,25718.4666732932,25066.0826753902,24432.2109757388,23172.6349579723,23786.7344789826,21431.1421298449,18838.7690737784,16574.0334566385,15015.9278670219,13928.4142343606,13159.7093758531,12232.4830086295,11159.5902065085,10566.4901325933,10510.1909224633,9962.32610403856,9213.72041555866,8479.59422433251,7870.75169290238,7285.10699539171,6996.91236125184,6793.28922395692,7696.82913425862,7652.66032148419,7322.16341044867,6977.88414677432,6653.44392163167,6286.42758296665,5933.79657193051,,,,
SVN,SLOVENIA,28858.6813467723,28449.9588475827,28491.9371172131,27563.6996968651,27515.1262120771,29598.1314195238,27680.610221553,25885.3106246306,23887.7807471623,22695.5313952738,20943.5984676057,20127.9622992721,18792.1690962611,17882.3880414684,16997.6022564943,15956.807210117,15074.9565464458,14047.4356421123,13242.7120087504,11926.6137004248,11078.5266402876,10515.6714140398,10849.5423877972,11509.1436675205,,,,,,,,,,
