Country code,Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980
NPL,NEPAL,6.28818449908377E10,5.97210636504416E10,5.58103454536615E10,5.29841928907077E10,5.01476581855201E10,4.74969398040328E10,4.39373077816287E10,4.12764539099812E10,3.85575760352019E10,3.58869608137045E10,3.34240424871754E10,3.15288887756795E10,3.11757112404223E10,2.90793223506378E10,2.67379234684049E10,2.52217590089055E10,2.4224530750451E10,2.26738110345642E10,2.1131302213289E10,2.00394875345413E10,1.81177384981085E10,1.70700866162928E10,1.60204197847962E10,1.4582092127407E10,9.01684013773432E9,8.30571399304727E9,7.45721450052474E9,7.12639426136281E9,6.66661151657677E9,6.19085424695251E9,5.38416928836348E9,5.33687554541407E9,4.84366080685219E9,4.09575361186763E9
NZL,NEW ZEALAND,,1.36533601328087E11,1.33206610068544E11,1.26542677158396E11,1.24203698575425E11,1.15334112828191E11,1.13089523294813E11,1.06702578147897E11,9.84093811074919E10,9.57000088768882E10,9.10131980319146E10,8.65408363184344E10,8.213419068917E10,7.75012930929743E10,7.34118188281544E10,6.94092854600493E10,6.69830631333135E10,6.26342974927533E10,6.063866849399E10,5.67443138079429E10,5.19625596795417E10,4.85258019787138E10,4.66488254890691E10,4.68559795632348E10,4.50953034332353E10,4.31685710453385E10,4.08620033285287E10,3.96563285718954E10,3.765997286882E10,3.64740393903911E10,3.39603249047404E10,3.21576736647834E10,2.91872409864288E10,2.58776610230577E10
OMN,OMAN,,1.74901924217219E11,1.19295559014398E11,1.16084301493857E11,1.05045445246853E11,1.03322292719897E11,9.59410301292055E10,9.01841858525093E10,8.94052738163625E10,8.62004959560318E10,8.19933883632021E10,8.06020174945682E10,8.1646001014044E10,7.62277333689924E10,7.03706318245696E10,6.94237893104239E10,6.76024949112708E10,6.28115015251406E10,6.00550009748427E10,5.58115543061179E10,5.26966286613003E10,4.84898035306482E10,4.44447302599884E10,4.01387915139511E10,1.85734684177718E10,1.58383910659474E10,1.48352172862751E10,1.49526609897663E10,1.40079814199971E10,1.20230635708792E10,9.94201182961045E9,8.22154087903875E9,6.85623966374587E9,5.29997137659865E9
PAK,PAKISTAN,8.81441894416299E11,8.31868755925927E11,7.84383239309486E11,7.43104549193203E11,7.14246309808913E11,6.84717942061504E11,6.58848774513227E11,6.1286667106905E11,5.61341934357208E11,5.05800669429528E11,4.62559429776352E11,4.2172467437837E11,3.95070707780353E11,3.78920902563507E11,3.56720318814436E11,3.39129548753431E11,3.275207798891E11,3.20225709222785E11,3.03234670052095E11,2.81592671797701E11,2.67105437131125E11,2.57128307508154E11,2.3643749359163E11,2.21995337172616E11,1.25097648516368E11,1.15604593885183E11,1.05835910033958E11,9.33542693067846E10,9.10331338784356E10,8.31028544005044E10,7.71943476045851E10,6.7665850215461E10,6.00532080722822E10,5.08359186983029E10
PAN,PANAMA,7.45682875184466E10,6.32294944106373E10,5.71945977875475E10,5.64131853830037E10,5.28964953713566E10,5.06083661379086E10,4.58864026112724E10,4.0143490942911E10,3.09997016548081E10,2.79951621798775E10,2.5782213639142E10,2.52101238177884E10,2.3527996550067E10,2.28299280760183E10,2.1558299628911E10,2.07216349425364E10,1.92408676253993E10,1.7893403961993E10,1.68790727846304E10,1.65295181242809E10,1.55617467804636E10,1.41327088646861E10,1.26804062198826E10,1.141337394329E10,8.92891425344357E9,8.77593701192445E9,1.02524222349692E10,9.08939876586073E9,9.00323866554371E9,8.04888330421917E9,7.89120570382044E9,7.54788088096756E9,6.38752551000366E9,5.44591702168232E9
PER,PERU,3.38857864873381E11,3.1168863626561E11,2.84677156245627E11,2.62830309115882E11,2.41036133483964E11,2.3597513820872E11,2.09986135917428E11,1.87577848627884E11,1.72579871146166E11,1.59493322206012E11,1.50814118924557E11,1.43359578557579E11,1.34595243835877E11,1.29947073564531E11,1.24367648338823E11,1.20863998371294E11,1.18811536434741E11,1.0934417056957E11,1.03102753522414E11,9.43458046853895E10,8.18879274786252E10,7.67353164059327E10,7.53502092800435E10,7.43683791493034E10,6.11512482070307E10,6.90790086524967E10,7.86447367409239E10,7.05611891591943E10,6.16742663483543E10,5.79821645935643E10,5.35221559898359E10,5.94737673231483E10,5.64686457307673E10,4.78717892425534E10
PHL,PHILIPPINES,7.71319526957703E11,7.06673328922807E11,6.51365770270708E11,6.84799095721162E11,6.26099039735337E11,5.85912599680994E11,5.45996175721231E11,5.00561201481554E11,4.62293813808762E11,4.17959841669962E11,3.79245111601634E11,3.4297533589918E11,3.24632581932547E11,3.06060427499708E11,2.78271838086401E11,2.675416514758E11,2.45922539615028E11,2.26096432912089E11,2.08135403475946E11,1.94281135650917E11,1.80141113037589E11,1.71296908493507E11,1.64331529567305E11,1.58021004702816E11,1.02486662203635E11,9.32806610120903E10,8.40218978616868E10,7.76511419172478E10,7.35492048530431E10,7.66646864453624E10,8.14936803116717E10,7.67729110654604E10,7.07938655996835E10,6.26646991377356E10
PLW,PALAU,3.04188439007068E8,2.9679903554897E8,2.75550675320525E8,2.59826009421788E8,2.47971964238324E8,2.70364303362884E8,2.76513820880977E8,2.63093960341519E8,2.57742371367498E8,2.4837924744753E8,2.23999379955265E8,2.23993438466975E8,2.12186086878107E8,2.00408116465448E8,2.14463270892473E8,2.14931109631225E8,2.15088376044936E8,2.06857098255035E8,1.83079612711243E8,1.56663002768593E8,1.49352666087397E8,1.60060599409405E8,1.67356781067678E8,,,,,,,,,,,
PNG,PAPUA NEW GUINEA,1.83806769263893E10,1.76341543354602E10,1.53083106716461E10,1.3855237692691E10,1.29464466907606E10,1.23580717380021E10,1.13457824923292E10,9.31233731960756E9,9.20253132050032E9,8.16543110821105E9,7.55521545137915E9,7.57589027309503E9,7.42749493017012E9,7.42045789539768E9,7.28220808561238E9,7.14016767537123E9,7.37611472784408E9,7.35340657776938E9,6.93914679154429E9,6.90885770750903E9,6.29248821934182E9,5.17733345861111E9,4.73173541031222E9,4.15644146106217E9,4.84775459248858E9,4.73542888117112E9,4.41338881407852E9,4.24951728675704E9,3.93527970736687E9,3.69027256971579E9,3.48109104209334E9,3.26233796446775E9,3.11402437225464E9,2.88886391308188E9
POL,POLAND,8.79174997172843E11,8.50166905986747E11,8.18705268226488E11,7.60142709670756E11,7.06958844860609E11,6.83645927035136E11,6.25245306032977E11,5.69227672382689E11,5.23795366365704E11,4.90309154456837E11,4.61226092736413E11,4.47412066235709E11,4.24620694401579E11,4.09308889586881E11,3.86303770145487E11,3.65387664499762E11,3.42166862081231E11,3.13763760925709E11,2.86913609421181E11,2.64330813799218E11,2.38150320470596E11,2.2267818574514E11,2.14623841259699E11,,,,,,,,,,,
PRI,PUERTO RICO,8.61717794820668E10,8.46206142567193E10,8.23846889973745E10,8.21009520554954E10,8.41120963809961E10,8.67140366813456E10,8.76357813468206E10,8.64060296735829E10,8.34203140847873E10,7.9312216816979E10,7.51762112658285E10,7.22256312235268E10,7.13620005997973E10,6.58603789611657E10,6.2541609786504E10,5.92535774243802E10,5.67772349784117E10,5.39752395015394E10,5.13358669275019E10,4.86109264230342E10,4.6423206238455E10,4.38900688789643E10,4.25739003871908E10,4.08573726658117E10,,,,,,,,,,
PRT,PORTUGAL,2.84372001555582E11,2.77692957418794E11,2.78451874065872E11,2.74801361908951E11,2.66925552646291E11,2.64798855222278E11,2.57459268577318E11,2.43361459134939E11,2.28266041237415E11,2.09666563758558E11,2.04711415850249E11,1.97906781001446E11,1.88721422859444E11,1.80197729570351E11,1.70845725013779E11,1.59819013923004E11,1.51672268657604E11,1.4340762344333E11,1.38327936414483E11,1.29306546034294E11,1.25936624003753E11,1.25471667277378E11,1.20789423368911E11,1.11757011249553E11,1.00479445511612E11,9.04939097440057E10,8.07502002760732E10,7.29567301838471E10,6.70947522052961E10,6.28305657344184E10,6.23476871619739E10,5.98478123948185E10,5.61599686974039E10,5.13465096844787E10
PRY,PARAGUAY,5.21984241369201E10,4.48033690242976E10,4.48246013760354E10,4.122509392582E10,3.5821703476925E10,3.75902243918115E10,3.42594568677787E10,2.98806768221259E10,2.66095513003947E10,2.51735864452822E10,2.31350602587087E10,2.38417312101648E10,2.28242824535069E10,2.21084509346036E10,2.34407470853758E10,2.3464339990518E10,2.32073114251096E10,2.26889824738572E10,2.07832942510913E10,,,,,,,,,,,,,,,
PSE,STATE OF PALESTINE,,2.14305042600152E10,1.83425037739021E10,1.65884858191775E10,1.61032030516493E10,1.35478948469483E10,1.45442668862848E10,1.42349930794088E10,1.42834403718735E10,1.22348776581358E10,1.10291166539174E10,9.90109072217165E9,1.00660954284701E10,1.08826684195947E10,1.24334931424079E10,1.03926347433465E10,7.89824095494671E9,6.18461166542176E9,5.7102148114612E9,5.19220887409225E9,,,,,,,,,,,,,,
QAT,QATAR,2.7875027983154E11,2.57777858670743E11,2.35579940147041E11,1.98620103268014E11,1.6944073899211E11,1.56404964800514E11,1.31170015354584E11,1.08206800320594E11,7.66559778700806E10,7.36644872552171E10,,,,,,,4.14282736690218E10,3.13258994206408E10,2.94759654847496E10,2.81965968593378E10,,,,,,,,,,,,,,
ROU,ROMANIA,3.67503842007672E11,3.55441736939192E11,3.43934097977371E11,3.23990173888188E11,3.11193078786432E11,3.13782159715723E11,2.65952488953616E11,2.32549423494176E11,1.97133345469427E11,1.82253139547118E11,1.65139372083521E11,1.51915977994471E11,1.42568256638797E11,1.27125654407115E11,1.1862677823489E11,1.18857845715524E11,1.22963885504259E11,1.28457909684529E11,1.21221750437439E11,1.1108793776388E11,1.04496432094977E11,1.00738351543412E11,1.08488845155614E11,1.20056580117456E11,1.23042951852539E11,,,,,,,,,
RUS,RUSSIA,3.48449184404263E12,3.33173566215414E12,3.12439987680429E12,2.83767276587393E12,2.67814917201862E12,2.79764849631788E12,2.32476851953474E12,2.0716687377452E12,1.6555859418924E12,1.44216025055438E12,1.29754785622116E12,1.14442558099328E12,1.06062912302584E12,9.74629814501504E11,8.36377678625745E11,7.7124784587174E11,8.24633336415215E11,8.05913722280342E11,8.25535430175485E11,8.46897155423982E11,9.43179162881432E11,1.00914482428143E12,1.1625953983446E12,1.18597589136473E12,1.18057743864155E12,,,,,,,,,
RWA,RWANDA,1.70904288871548E10,1.6167669768138E10,1.46304390941395E10,1.32993616877963E10,1.22525233934847E10,1.14325085326166E10,1.01178062360781E10,9.11505962491172E9,8.08477249694056E9,7.28516303538524E9,6.6269209770307E9,6.43822144901108E9,5.57225383609308E9,5.03788535065875E9,4.56010568524834E9,4.16453356631324E9,3.78752625309647E9,3.26660740515344E9,2.88655906498684E9,2.07118058137782E9,4.06658284087458E9,4.33400494334219E9,3.99950440202382E9,3.97528776982488E9,3.62216652655694E9,3.48623975224237E9,3.22101366332791E9,3.1336737414261E9,2.9075479510118E9,2.7179020020052E9,2.74107153078662E9,2.50058266293881E9,2.31195743739389E9,1.99486499261704E9
SAU,SAUDI ARABIA,1.54649956138461E12,1.49421063980828E12,1.38647262088181E12,1.2498621359785E12,1.15688171721955E12,1.12452360118122E12,1.01523559962942E12,9.39535550803328E11,8.59400276129886E11,7.66399218116947E11,6.75305654286574E11,6.18028434773241E11,6.06898603071883E11,5.93339785252491E11,5.61824179661212E11,5.58524534299166E11,5.36185881659101E11,5.13102601935047E11,4.89427743427744E11,4.74365462927049E11,4.69924278143532E11,4.63452749434474E11,4.37928285376115E11,3.94715038086964E11,2.19886735539097E11,2.14011566129113E11,1.91908176767988E11,1.95411112551353E11,1.78717148392397E11,1.78497112923224E11,1.79784539987895E11,1.80141143376336E11,1.83006686149472E11,1.59166313289995E11
SDN,SUDAN,1.22673040900477E11,1.29086837706918E11,1.40656278538213E11,1.36996164850546E11,1.31225063122307E11,1.27108257526187E11,1.20834664580778E11,1.0646480970313E11,9.266411233051E10,8.31103729080674E10,7.77392669589411E10,7.19324668368497E10,6.63308777572173E10,6.15077832738045E10,5.74493582317485E10,5.55158120622454E10,5.28228690208774E10,4.64781222487359E10,4.19187268567577E10,3.85525988362572E10,3.63242153576357E10,3.30617728165044E10,2.9603813707423E10,2.85133556575292E10,1.78786988531642E10,1.60278792751032E10,1.5661110919155E10,1.32912580044063E10,1.23341068164667E10,1.268396115091E10,1.30985789203726E10,1.24044429954653E10,1.08157175166768E10,9.49743009859178E9
SEN,SENEGAL,3.12894257057065E10,2.99808634703116E10,2.85043767276463E10,2.7397431738106E10,2.58628034484627E10,2.53175906163421E10,2.3837257417858E10,2.21049139025136E10,2.07522140980244E10,1.91637923365314E10,1.75727317179136E10,1.60623564379588E10,1.57665998055457E10,1.4689280450798E10,1.39372699170395E10,1.30099355901371E10,1.21004599934846E10,1.15474525993932E10,1.09213943798631E10,1.01019560784865E10,9.92439104537111E9,9.68350735560945E9,9.23073927160418E9,8.71432448725824E9,7.19425818757224E9,6.65336736590775E9,6.49775125553049E9,5.94977012723506E9,5.62334797382656E9,5.26177671566289E9,4.93814658322544E9,5.01687720968683E9,4.39747188761127E9,3.84999092850126E9
SGP,SINGAPORE,4.15008369450449E11,3.93905668463891E11,3.81126139353343E11,3.55185110829988E11,2.92031370348624E11,2.91884607198013E11,2.85325615862429E11,2.53665026566593E11,2.1889542042313E11,1.96389149432537E11,1.811868367815E11,1.71278246644507E11,1.64790804729147E11,1.6338385553168E11,1.492672402179E11,1.39176204302549E11,1.41486640844089E11,1.25072446934725E11,1.15887056975676E11,1.05438477982482E11,9.0994578343497E10,8.14495255307439E10,7.31959438491636E10,6.67471210809128E10,4.82948168173398E10,4.19019415174188E10,3.59891438128173E10,3.2426768594917E10,3.15646467407426E10,3.03801930589196E10,2.63227024571963E10,2.27787703450419E10,1.98814314867538E10,1.65259078229812E10
SLB,SOLOMON ISLANDS,1.01723697659453E9,1.00768130387225E9,8.2727939795182E8,6.87170023271079E8,6.113680912293E8,7.42933220971794E8,7.48499153033121E8,7.37744015864839E8,6.65721191636358E8,6.15460398038588E8,5.63924851492629E8,5.17672289866387E8,5.30763165830063E8,5.60955245914958E8,6.3145158691886E8,6.2349885753948E8,6.0716675631607E8,3.67730757254418E8,3.66429764198644E8,3.3493120900127E8,2.99180261781773E8,3.08928394853004E8,2.82325175815135E8,2.45613933009663E8,,,,,,,,,,
SLE,SIERRA LEONE,1.02699731705207E10,8.56088392085165E9,8.51131186876394E9,7.67203841298265E9,7.72798951033901E9,7.37788527462036E9,6.68833185749104E9,5.62711750079472E9,5.15480488921802E9,4.7912386911355E9,4.39423131465987E9,3.92047921665337E9,3.0550510486311E9,3.19713551417025E9,2.91464150241173E9,2.88386216398902E9,2.8969023703702E9,2.9819596293769E9,2.80202223325394E9,2.77910815258459E9,2.98824690689655E9,2.71846784507486E9,3.40131480910993E9,3.11184184056522E9,2.54125126649187E9,2.42580446956717E9,2.54894346900016E9,2.22109129144671E9,2.25656868585545E9,2.32688050054554E9,2.14451166571699E9,2.13662168347774E9,1.90846084412519E9,1.6925231616432E9
SLV,EL SALVADOR,4.75213734880679E10,4.59407445537211E10,4.47420784604896E10,4.29581158235694E10,4.18141198746339E10,4.32145133264555E10,4.16701934816758E10,3.9050817557182E10,3.62697443185544E10,3.39198847060335E10,3.24419321344774E10,3.12692130521689E10,3.01960326015746E10,2.90265627744583E10,2.76864129993796E10,2.66301319620019E10,2.53643755971384E10,2.40513357429381E10,2.32024598195382E10,2.1301668640566E10,1.95572350471856E10,1.7832853894898E10,1.61034903034118E10,1.50730788908258E10,,,,,,,,,,
SRB,SERBIA,8.94263129740496E10,8.95438933955543E10,8.88843626412565E10,8.41302186594682E10,8.50293574270612E10,8.49922377831975E10,7.56031220857091E10,7.23525037242534E10,6.5110003408769E10,5.99929786504892E10,5.36701783632614E10,5.04923447828115E10,4.66589951721393E10,4.34248299190045E10,3.91586660245872E10,4.40829287998867E10,4.27491489348871E10,,,,,,,,,,,,,,,,,
SSD,SOUTH SUDAN,2.09604427965006E10,1.91122300124044E10,2.34085210567294E10,2.62403463892238E10,2.53783509883644E10,2.33087901466327E10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,SAO TOME AND PRINCIPE,5.68767327264099E8,5.3869396056752E8,5.12252026393048E8,4.7819269057356E8,4.52185340518974E8,4.31754062322049E8,4.00543794705146E8,3.79322010440556E8,3.11949860927506E8,2.96089871854755E8,2.76518147928738E8,2.50191953291155E8,2.41191470208381E8,,,,,,,,,,,,,,,,,,,,,
SUR,SURINAME,8.60639332025848E9,8.20473468522182E9,7.77237404008223E9,7.30369732164975E9,6.92469744171735E9,6.68056149636487E9,6.27811648830932E9,5.77556050070483E9,5.31467815671546E9,4.82393688633919E9,4.31617637068069E9,3.98244636814413E9,3.50836853496696E9,3.65873146661113E9,3.32687949269802E9,3.52990945246811E9,3.44252438223E9,3.23814651351484E9,3.12006843110846E9,2.99338006583659E9,,2.97462514424279E9,2.89502408454293E9,2.73420468184433E9,1.49669708070804E9,1.30488214371099E9,1.1623427257885E9,1.31734383997944E9,1.33964181571092E9,1.32745749601434E9,1.31223611146248E9,1.32814715262582E9,1.28518813331479E9,1.12786443454929E9
SVK,SLOVAKIA (SLOVAK REPUBLIC),1.40590288673497E11,1.36227159580453E11,1.32697251811521E11,1.28644651166437E11,1.24062339207143E11,1.25514778769037E11,1.11891314387081E11,9.83288901386313E10,8.67117817513605E10,7.75766459575241E10,7.12198889484388E10,7.05317387234784E10,6.58133411071113E10,5.98217395524646E10,5.66851649866357E10,5.66712856304886E10,5.36736455717891E10,4.98855401714529E10,4.56838113187501E10,4.08623111393712E10,3.76672640533122E10,3.42109585818949E10,3.59152474515464E10,4.08177471645307E10,4.01333160263385E10,3.83858609239281E10,3.61501102415248E10,3.44568277967935E10,3.23511740212406E10,3.02795670270416E10,,,,
SVN,SLOVENIA,5.90098010029622E10,5.8088106213793E10,5.79968366429071E10,5.59180587276965E10,5.53559457748315E10,5.83809807565891E10,5.48508897668077E10,5.15429583644065E10,4.75592827373312E10,4.49044570339179E10,4.15017741785773E10,3.99487098435293E10,3.75552097661319E10,3.56358347241796E10,3.38467293526862E10,3.17333443288767E10,3.00866714733284E10,2.81750170969101E10,2.66291662075114E10,2.40098587543657E10,2.19762903333723E10,2.08414489616278E10,,,,,,,,,,,,
SWE,SWEDEN,4.43271797468699E11,4.30609494146526E11,4.24807690765463E11,4.02104007974103E11,3.78339309928948E11,4.01798366315237E11,3.84276090061999E11,3.49460822840689E11,3.14195744312416E11,3.09893714607289E11,2.92042954740519E11,2.75402789020571E11,2.65288322766882E11,2.60737862002059E11,2.40279851358556E11,2.24749377082924E11,2.14211409019237E11,2.05856852691029E11,1.97849297540171E11,1.85477029623706E11,1.71865287633993E11,1.72412476804499E11,1.72700902241676E11,1.70208952394098E11,1.56269791571733E11,1.46761726321811E11,1.38361202543956E11,1.29483114029137E11,1.22440727382815E11,1.16234526663268E11,1.07381956103612E11,1.01676122674837E11,9.59072279469033E10,8.83231564242483E10
SWZ,SWAZILAND,7.56790132160272E9,7.41206806756362E9,7.2417380791862E9,7.43718632923857E9,7.20494724741086E9,7.2215421324569E9,7.02599882158572E9,6.554976018048E9,6.54988790748236E9,5.7996916342758E9,5.35528369426243E9,5.26850477071068E9,5.47036032113477E9,5.02486678266184E9,4.98955820211097E9,4.68503186517713E9,4.71057741889896E9,4.49966039104971E9,4.11801672621433E9,3.63115794869746E9,3.63721662226312E9,3.54375214011879E9,3.34230036968083E9,3.15694598402484E9,,,,,,,,,,
SYC,SEYCHELLES,2.11590114875537E9,1.9613478933122E9,1.86588561038923E9,1.69380414305841E9,1.56882084207139E9,1.54773534868726E9,1.56482982623175E9,1.41455096835413E9,1.24904475564963E9,1.11821599527947E9,1.09212263276436E9,1.09344425358047E9,1.14593394606443E9,1.11882216114489E9,1.09068754179344E9,1.06152121139655E9,9.81451571144059E8,8.54625214652986E8,7.927678112817E8,8.08027995439056E8,7.85566971879081E8,7.23589807898345E8,6.55179347144684E8,6.12767004401764E8,6.08825152723841E8,5.17986493515688E8,4.77828191975185E8,4.49805904651423E8,4.39420275854885E8,3.85062320519497E8,3.57906498386773E8,3.48525389228913E8,3.39032676624209E8,3.16603902680321E8
SYR,SYRIAN ARAB REPUBLIC,,1.16510985149765E11,,1.04162197292661E11,1.00761333875639E11,9.41014728377744E10,8.85328377954486E10,8.04779162879213E10,7.40755567920581E10,6.75415152511245E10,6.08814861717816E10,5.90351858658281E10,5.5184917325941E10,5.08466207018787E10,4.88050212635492E10,5.01815558061311E10,4.57699082502173E10,4.62775638943138E10,4.43674035160727E10,4.09848450608148E10,3.58137551795978E10,3.32327667649801E10,2.85583174998074E10,2.56560800634798E10,2.27301373281979E10,2.48897098434619E10,2.13078465773383E10,2.09191844568112E10,2.160290755932E10,1.97633034711299E10,1.98183666696486E10,1.87623264819041E10,1.74600853086825E10,1.46065277546646E10
TCD,CHAD,2.57436564169999E10,2.47969743214432E10,2.23092024316998E10,2.16748262295954E10,1.86950227540656E10,1.55898577919229E10,1.52284200858631E10,1.39552040338747E10,1.35966670541813E10,1.11849925320156E10,8.05138909067772E9,8.01344879478173E9,7.40123811948696E9,6.48461450613611E9,6.47120837292855E9,6.4280469234149E9,5.88419795273806E9,5.49939826280502E9,5.29880075735578E9,5.11102843529469E9,4.44937363257287E9,5.3088713555877E9,4.79231405494206E9,4.23557814609496E9,3.55367755065114E9,3.27739494172066E9,2.74180197898764E9,2.7326125986412E9,2.79839639462228E9,2.2291325661691E9,2.12568799235677E9,1.76705031894769E9,1.57580672962697E9,1.42117844309484E9
TGO,TOGO,8.07592279838572E9,7.55924150519695E9,7.01571209628553E9,6.70050174236376E9,6.4816906736222E9,6.19168922941488E9,6.64674044545752E9,6.29606367947463E9,5.87344204837009E9,5.62015932947286E9,5.37443562512212E9,5.01711846130013E9,4.95020958048945E9,4.91821174086455E9,4.8363370371887E9,4.69899815676012E9,4.73605033628948E9,4.07591954929413E9,3.61810549029778E9,3.22372240185253E9,2.83532962142887E9,3.27874442158675E9,3.32841931299489E9,3.24591642201598E9,2.39534694978386E9,2.20496816578558E9,1.99012148433477E9,1.92141868139963E9,1.83374828080798E9,1.67620623179397E9,1.52615297806068E9,1.566538426189E9,1.53691610167639E9,1.46748051316271E9
THA,THAILAND,8.99743250412259E11,8.966821445758E11,8.21608980606903E11,7.98267661190302E11,7.34568918621487E11,7.48812203324971E11,7.16186010019124E11,6.61413138432158E11,6.05429952894197E11,5.62893127150864E11,5.1720486832739E11,4.76503382996786E11,4.49557846154674E11,4.34815863301585E11,4.01044315033681E11,3.75696384572224E11,4.18981516203218E11,4.19306080194876E11,3.91178696896014E11,3.51103173507627E11,3.1572665562329E11,2.82639162858612E11,2.57637080524059E11,2.30212052021402E11,1.38722953367433E11,1.1878527739672E11,1.01185205838102E11,8.9526034814756E10,8.32417049158142E10,7.75858596621691E10,7.10184882008123E10,6.41765170413429E10,5.73901274516896E10,4.99325792040149E10
TJK,TAJIKISTAN,2.04983608861892E10,1.87894752026854E10,1.71820659976719E10,1.55503415271908E10,1.4419140889889E10,1.38393978588563E10,1.24201533035964E10,1.1076119619162E10,1.00621017763417E10,9.1087434290271E9,7.86051319124476E9,7.02838885629602E9,6.24492680256742E9,5.56928692000744E9,5.105620846349E9,4.86452373948046E9,4.56754094587079E9,4.20002187976791E9,5.13177257655732E9,5.8121810132458E9,7.36012237181208E9,8.68381348679987E9,1.19579943009101E10,1.24588471900885E10,1.11564565465872E10,1.14991638859991E10,9.75609885804468E9,9.59351072713811E9,9.06637105381625E9,,,,,
TKM,TURKMENISTAN,6.77133660702167E10,5.71512176944458E10,5.13491306376253E10,4.53188530009689E10,4.20454275860695E10,3.9670183914308E10,3.48281127504579E10,3.05303497617648E10,2.55869655710121E10,2.31981619593945E10,2.15593795807155E10,2.01711442445131E10,1.97686113271713E10,1.79256941024099E10,1.76563553197251E10,1.51642071095377E10,1.43125052279602E10,1.54579129099018E10,1.42329388552715E10,1.5445198173139E10,1.77825183412018E10,,,,,,,,,,,,,
TLS,EAST TIMOR,7.55487827971431E9,8.81032746191991E9,9.14145944057906E9,6.55058441923562E9,5.24080462461498E9,6.9135817922702E9,4.35134441776746E9,3.03392636425879E9,1.93087262149666E9,1.53456745391753E9,1.4953423805785E9,1.7562618480765E9,1.52810725902482E9,1.43364758944891E9,7.44604138092318E8,,,,,,,,,,,,,,,,,,,
TON,TONGA,5.73871646951223E8,5.63721737065831E8,5.44833163778154E8,5.1353747593527E8,4.95527317440143E8,4.76939364236228E8,4.64734861059361E8,4.69270932434978E8,4.54616122963585E8,4.35881862245872E8,4.18508793139835E8,4.05431344618713E8,3.80487299749985E8,3.62340710567568E8,3.4948171865125E8,3.3454173915507E8,3.16648494751336E8,3.1139660764151E8,3.04399089620405E8,2.95238984103121E8,2.65486406231305E8,2.50779799196763E8,2.46143236539641E8,2.25727489614952E8,2.09658598859093E8,2.06709009012346E8,1.9836860095925E8,1.89587335088469E8,1.79719994506517E8,1.61740031278854E8,1.52330837716163E8,1.46957565208349E8,1.33873267095318E8,
TTO,TRINIDAD AND TOBAGO,3.51598288167435E10,3.40986960583886E10,3.33140854305437E10,3.61520750411229E10,3.56079755545395E10,3.73181091224001E10,3.53843201068454E10,3.26929933783204E10,2.79874260748576E10,2.60784760240563E10,2.28004024300758E10,1.96878030790632E10,1.78028937577557E10,1.64374445368598E10,1.54430313038844E10,1.46175357026537E10,1.3278289529522E10,1.23969667613992E10,1.17402664932236E10,1.11084936870863E10,1.06482015416916E10,1.04465008469629E10,1.03665150756657E10,9.81475636951033E9,8.23507972116279E9,8.18250720487673E9,8.30235377744317E9,8.49895289938147E9,8.64311181441523E9,8.80622998943739E9,9.24366953927244E9,9.87004192035413E9,8.75072708422799E9,7.48310807623536E9
TUN,TUNISIA,1.15453148885717E11,1.11079371745223E11,1.03736200130917E11,1.02120237886439E11,9.79982791005721E10,9.28340626895328E10,8.73650561699337E10,8.07712126354782E10,7.38030267901613E10,6.9649631993705E10,6.43140100069643E10,5.96489397261128E10,5.77427178357318E10,5.40173057247399E10,5.06891207104615E10,4.71027182120639E10,4.42898208417806E10,4.08916210463603E10,3.76963906791569E10,3.57256988885509E10,3.3674354509393E10,3.27460435557605E10,2.98332068887072E10,2.80627582104177E10,2.23703768371828E10,2.11455311987411E10,2.04014914368629E10,1.86418525823254E10,1.85977041614164E10,1.72781453534469E10,1.57275762600562E10,1.43901550337274E10,1.3635626958578E10,1.18440401845049E10
TUR,TURKEY,1.39144689461994E12,1.33609542993638E12,1.29511819543793E12,1.15664335404281E12,1.03029874242246E12,1.05579438633351E12,9.65027198203088E11,8.8427945067986E11,7.71817922324954E11,6.78774731905066E11,5.78166980997676E11,5.60889785997398E11,5.45647627309082E11,5.79834839208649E11,5.09614256474124E11,5.28468637976318E11,3.73771251514673E11,3.41026148575719E11,3.11059392231344E11,2.82511774398921E11,2.95536849199273E11,2.66830742493797E11,2.45832940166799E11,2.35969310671551E11,2.06164682590376E11,1.96940080202253E11,1.87126727789594E11,1.65900921304607E11,1.51898508260637E11,1.41115183155124E11,1.27694704439055E11,1.17102106498133E11,1.06820773516269E11,9.34960542066301E10
TUV,TUVALU,5.1961382867732E7,5.0901006723275E7,5.0436773521359E7,4.96357059819954E7,5.50875122032218E7,5.31748525570013E7,5.29633679591584E7,4.49578449823984E7,4.42750167136925E7,4.42287108085256E7,3.95994183538538E7,5.61622223166898E7,4.49780065655967E7,,,,,,,,,,,,,,,,,,,,,
