Country code,Country name,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
PAK,PAKISTAN,217.498,213.66,209.784,205.916,202.119,198.433,194.891,191.46,188.035,184.472,180.672,176.587,172.265,167.816,163.402,159.139,155.071,151.159,147.333,143.487,139.545,135.493,131.371,127.219,123.099,119.06,115.116,111.264,107.527,103.924,100.471,97.177,94.045,91.076,88.267,85.612,83.115,80.768,78.549,76.424,74.368,72.373,70.437,68.562,66.749,65.001,63.315,61.688,60.124,58.628,57.205,55.856,54.583,53.383,52.257,51.205,50.229,49.331,48.516,47.789,47.158
PAN,PANAMA,48.706,47.881,47.055,46.228,45.4,44.572,43.743,42.915,42.089,41.268,40.452,39.643,38.84,38.048,37.27,36.508,35.764,35.037,34.325,33.623,32.93,32.244,31.565,30.894,30.229,29.57,28.918,28.27,27.627,26.988,26.353,25.72,25.091,24.465,23.843,23.223,22.606,21.993,21.386,20.788,20.203,19.631,19.073,18.527,17.993,17.47,16.958,16.458,15.971,15.5,15.044,14.605,14.183,13.777,13.387,13.012,12.654,12.311,11.985,11.675,11.384
PER,PERU,22.769,22.513,22.273,22.042,21.81,21.571,21.322,21.065,20.798,20.52,20.23,19.928,19.613,19.288,18.959,18.627,18.294,17.959,17.623,17.284,16.94,16.593,16.243,15.892,15.541,15.192,14.847,14.504,14.164,13.824,13.483,13.142,12.8,12.462,12.127,11.799,11.478,11.164,10.857,10.558,10.266,9.983,9.709,9.441,9.18,8.923,8.671,8.424,8.183,7.951,7.728,7.514,7.311,7.116,6.928,6.747,6.573,6.404,6.242,6.086,5.939
PHL,PHILIPPINES,311.481,306.288,301.238,296.252,291.222,286.071,280.771,275.349,269.846,264.326,258.839,253.393,247.977,242.603,237.282,232.022,226.836,221.724,216.655,211.588,206.496,201.368,196.224,191.098,186.039,181.083,176.242,171.511,166.893,162.388,157.995,153.718,149.559,145.506,141.542,137.654,133.837,130.09,126.42,122.839,119.35,115.959,112.656,109.421,106.223,103.044,99.873,96.719,93.6,90.544,87.572,84.691,81.897,79.179,76.525,73.929,71.386,68.901,66.485,64.155,61.935
PLW,PALAU,44.597,44.322,44.07,43.83,43.599,43.37,43.148,42.919,42.647,42.275,41.773,41.129,40.357,39.484,38.551,37.593,36.612,35.61,34.627,33.706,32.874,32.161,31.558,31.017,30.462,29.843,29.131,28.355,27.597,26.978,26.573,26.42,26.473,26.634,26.763,26.754,26.569,26.242,25.824,25.394,25.013,24.695,24.414,24.142,23.845,23.49,23.078,22.617,22.113,21.571,20.998,20.401,19.791,19.176,18.573,17.993,17.458,16.987,16.601,16.333,16.211
PNG,PAPUA NEW GUINEA,14.819,14.486,14.154,13.823,13.495,13.171,12.852,12.538,12.229,11.924,11.622,11.323,11.029,10.74,10.459,10.189,9.929,9.68,9.44,9.208,8.983,8.766,8.557,8.352,8.149,7.946,7.743,7.539,7.337,7.139,6.947,6.763,6.585,6.412,6.241,6.071,5.9,5.731,5.566,5.408,5.26,5.124,4.997,4.88,4.771,4.669,4.574,4.485,4.401,4.323,4.25,4.18,4.114,4.051,3.992,3.935,3.882,3.831,3.783,3.736,3.691
POL,POLAND,118.171,118.155,118.143,118.141,118.157,118.194,118.254,118.331,118.424,118.53,118.643,118.763,118.883,118.983,119.042,119.041,118.969,118.827,118.616,118.346,118.02,117.644,117.211,116.7,116.083,115.343,114.473,113.489,112.428,111.338,110.257,109.199,108.161,107.15,106.167,105.215,104.293,103.406,102.553,101.735,100.95,100.198,99.469,98.735,97.959,97.113,96.187,95.182,94.099,92.941,91.711,90.413,89.051,87.626,86.145,84.616,83.051,81.465,79.878,78.312,76.795
PRI,PUERTO RICO,417.991,419.021,420.116,421.277,422.509,423.791,425.143,426.485,427.575,428.097,427.829,426.691,424.757,422.156,419.093,415.735,412.098,408.186,404.152,400.178,396.393,392.861,389.547,386.349,383.104,379.686,376.1,372.362,368.37,364.0,359.178,353.87,348.147,342.175,336.184,330.359,324.708,319.228,314.068,309.403,305.331,301.993,299.299,296.828,294.001,290.426,285.931,280.708,275.173,269.928,265.416,261.798,258.993,256.784,254.92,253.23,251.651,250.255,249.25,248.979,249.915
PRK,"KOREA, D.P.R.O.",203.26,202.192,201.131,200.036,198.858,197.559,196.115,194.538,192.869,191.172,189.486,187.839,186.207,184.513,182.652,180.554,178.189,175.598,172.876,170.156,167.535,165.055,162.692,160.402,158.116,155.786,153.379,150.922,148.495,146.206,144.122,142.29,140.65,139.034,137.21,135.018,132.407,129.445,126.223,122.885,119.551,116.222,112.899,109.69,106.727,104.096,101.897,100.097,98.489,96.779,94.777,92.462,89.963,87.503,85.334,83.683,82.733,82.607,83.368,85.023,87.52
PRT,PORTUGAL,115.129,115.03,114.912,114.761,114.552,114.272,113.915,113.49,113.018,112.529,112.046,111.582,111.136,110.697,110.246,109.772,109.261,108.728,108.231,107.847,107.624,107.58,107.681,107.854,108.002,108.045,107.971,107.786,107.448,106.914,106.16,105.181,104.004,102.679,101.278,99.866,98.434,97.009,95.729,94.775,94.261,94.255,94.692,95.393,96.104,96.635,96.927,97.021,96.943,96.751,96.49,96.176,95.801,95.347,94.8,94.164,93.466,92.759,92.123,91.661,91.507
PRY,PARAGUAY,15.881,15.605,15.331,15.059,14.787,14.515,14.243,13.97,13.697,13.425,13.154,12.883,12.614,12.345,12.075,11.805,11.535,11.263,10.992,10.72,10.448,10.176,9.906,9.637,9.369,9.105,8.844,8.586,8.335,8.093,7.864,7.649,7.446,7.254,7.072,6.897,6.729,6.569,6.414,6.261,6.109,5.956,5.802,5.65,5.5,5.355,5.213,5.076,4.943,4.814,4.688,4.567,4.449,4.335,4.225,4.118,4.014,3.913,3.814,3.717,3.622
PSE,STATE OF PALESTINE,666.591,650.172,634.145,618.783,604.457,591.338,579.692,569.194,558.728,546.781,532.321,514.942,495.11,473.753,452.242,431.627,412.145,393.648,376.335,360.34,345.739,332.703,321.227,310.969,301.428,292.23,283.227,274.482,266.071,258.147,250.801,244.15,238.095,232.271,226.184,219.544,212.0,203.807,196.001,190.007,186.76,186.76,189.454,193.429,196.683,197.793,196.245,192.52,187.401,182.113,177.556,174.042,171.391,169.139,166.791,164.049,160.884,157.591,154.795,153.445,154.805
PYF,FRENCH POLYNESIA,67.016,66.353,65.719,65.09,64.433,63.721,62.953,62.134,61.258,60.319,59.317,58.239,57.095,55.933,54.82,53.8,52.896,52.087,51.317,50.505,49.593,48.562,47.436,46.239,45.017,43.802,42.599,41.403,40.221,39.06,37.925,36.825,35.758,34.717,33.686,32.655,31.621,30.589,29.57,28.578,27.624,26.715,25.846,25.008,24.183,23.36,22.533,21.71,20.913,20.176,19.521,18.951,18.456,18.016,17.608,17.212,16.812,16.398,15.967,15.521,15.067
QAT,QATAR,159.065,142.189,123.556,104.769,87.964,74.651,65.489,60.022,57.25,55.619,53.972,52.014,50.033,48.136,46.589,45.559,45.01,44.727,44.51,44.103,43.32,42.098,40.472,38.482,36.208,33.73,31.023,28.114,25.204,22.552,20.341,18.662,17.46,16.582,15.799,14.941,13.965,12.921,11.854,10.842,9.94,9.155,8.46,7.834,7.25,6.687,6.136,5.605,5.109,4.669,4.301,4.006,3.772,3.582,3.417,3.258,3.093,2.912,2.713,2.498,2.273
REU,REUNION,336.486,332.284,328.026,323.732,319.43,315.133,310.858,306.592,302.281,297.855,293.263,288.499,283.589,278.563,273.467,268.343,263.192,258.027,252.925,247.981,243.26,238.822,234.653,230.649,226.659,222.59,218.381,214.103,209.938,206.143,202.892,200.199,197.972,196.132,194.562,193.138,191.908,190.801,189.431,187.299,184.074,179.578,173.979,167.727,161.47,155.685,150.515,145.849,141.605,137.612,133.741,129.946,126.247,122.7,119.351,116.198,113.181,110.17,106.966,103.304,98.849
ROU,ROMANIA,91.704,91.922,92.138,92.352,92.56,92.76,92.949,93.131,93.332,93.586,93.914,94.32,94.786,95.295,95.817,96.327,96.828,97.308,97.713,97.973,98.041,97.887,97.532,97.045,96.528,96.051,95.641,95.273,94.909,94.487,93.962,93.326,92.597,91.792,90.94,90.061,89.17,88.264,87.329,86.34,85.288,84.154,82.961,81.786,80.729,79.858,79.21,78.748,78.379,77.971,77.427,76.714,75.855,74.903,73.918,72.947,72.013,71.111,70.205,69.234,68.108
RUS,RUSSIA,8.411,8.415,8.414,8.413,8.416,8.429,8.453,8.485,8.522,8.56,8.595,8.625,8.651,8.672,8.689,8.703,8.712,8.717,8.714,8.701,8.676,8.638,8.588,8.529,8.467,8.405,8.345,8.285,8.227,8.17,8.113,8.058,8.005,7.953,7.904,7.855,7.808,7.763,7.718,7.675,7.634,7.595,7.557,7.518,7.472,7.419,7.356,7.284,7.205,7.12,7.031,6.938,6.842,6.742,6.639,6.533,6.426,6.318,6.213,6.112,6.02
RWA,RWANDA,411.449,399.79,388.145,376.951,366.806,358.017,351.37,346.502,341.238,332.599,318.763,298.163,272.217,245.677,225.134,215.044,217.498,230.324,248.504,264.776,273.927,274.273,267.514,255.937,243.223,232.081,223.016,215.161,208.267,201.748,195.185,188.648,182.411,176.479,170.847,165.509,160.482,155.754,151.251,146.873,142.552,138.226,133.923,129.786,126.019,122.748,120.044,117.813,115.825,113.755,111.376,108.615,105.534,102.279,99.018,95.889,92.976,90.305,87.831,85.454,83.005
SAU,SAUDI ARABIA,12.68,12.465,12.265,12.056,11.803,11.485,11.09,10.631,10.153,9.718,9.371,9.127,8.97,8.867,8.768,8.637,8.465,8.261,8.031,7.787,7.539,7.287,7.028,6.758,6.475,6.175,5.858,5.529,5.197,4.877,4.579,4.306,4.058,3.832,3.624,3.432,3.256,3.095,2.95,2.819,2.699,2.592,2.494,2.406,2.322,2.243,2.167,2.093,2.022,1.955,1.894,1.839,1.788,1.741,1.696,1.653,1.61,1.568,1.527,1.488,1.452
SDN,SUDAN,19.152,18.723,18.287,17.845,17.404,16.968,16.534,16.102,15.679,15.275,14.897,14.55,14.231,13.916,13.571,13.178,12.723,12.219,11.696,11.196,10.749,10.366,10.036,9.745,9.467,9.185,8.895,8.602,8.31,8.023,7.745,7.476,7.215,6.961,6.718,6.487,6.268,6.062,5.865,5.678,5.497,5.323,5.156,4.996,4.842,4.694,4.553,4.418,4.288,4.163,4.044,3.929,3.819,3.714,3.612,3.515,3.421,3.331,3.244,3.161,3.08
SEN,SENEGAL,65.832,63.983,62.214,60.517,58.88,57.293,55.752,54.257,52.816,51.439,50.13,48.894,47.721,46.584,45.446,44.283,43.085,41.859,40.621,39.394,38.197,37.033,35.9,34.802,33.743,32.726,31.751,30.819,29.932,29.095,28.309,27.575,26.89,26.234,25.581,24.914,24.223,23.515,22.803,22.107,21.442,20.811,20.21,19.637,19.085,18.551,18.036,17.54,17.063,16.601,16.153,15.72,15.301,14.898,14.511,14.142,13.792,13.461,13.15,12.859,12.59
SGP,SINGAPORE,7436.265,7268.392,7099.086,6928.353,6755.944,6582.045,6406.168,6229.526,6055.987,5890.606,5736.734,5596.816,5469.307,5348.691,5227.064,5099.034,4962.114,4818.864,4675.031,4538.939,4416.404,4309.864,4216.972,4132.99,4050.892,3965.795,3875.527,3782.202,3690.332,3606.512,3535.179,3477.921,3432.249,3393.555,3355.231,3312.438,3263.394,3209.262,3151.691,3093.521,3036.71,2981.365,2926.265,2870.496,2812.739,2751.937,2688.271,2621.792,2551.206,2474.898,2391.977,2302.63,2207.999,2109.889,2010.429,1911.761,1815.937,1724.854,1640.233,1563.638,1496.483
SHN,ST. HELENA,34.787,35.344,36.033,36.787,37.582,38.385,39.18,39.967,40.713,41.361,41.91,42.32,42.598,42.82,43.049,43.336,43.705,44.131,44.574,44.992,45.336,45.607,45.811,45.926,45.926,45.787,45.5,45.074,44.574,44.09,43.68,43.369,43.148,42.967,42.746,42.443,42.057,41.607,41.098,40.574,40.041,39.508,38.967,38.492,38.131,37.926,37.893,38.033,38.279,38.59,38.934,39.27,39.598,39.918,40.238,40.541,40.82,41.025,41.131,41.066,40.754
SLB,SOLOMON ISLANDS,18.219,17.821,17.426,17.032,16.637,16.241,15.844,15.446,15.05,14.657,14.27,13.889,13.514,13.146,12.785,12.432,12.086,11.749,11.42,11.101,10.792,10.495,10.208,9.928,9.65,9.372,9.092,8.811,8.531,8.253,7.981,7.714,7.453,7.196,6.944,6.695,6.449,6.207,5.973,5.752,5.547,5.36,5.188,5.03,4.881,4.736,4.595,4.46,4.328,4.201,4.079,3.961,3.848,3.738,3.632,3.531,3.434,3.342,3.256,3.177,3.107
SLE,SIERRA LEONE,80.178,78.634,77.114,75.495,73.612,71.367,68.695,65.692,62.63,59.878,57.705,56.181,55.225,54.758,54.638,54.741,55.081,55.637,56.199,56.499,56.352,55.66,54.481,52.982,51.415,49.964,48.678,47.51,46.431,45.384,44.33,43.272,42.235,41.227,40.253,39.32,38.428,37.577,36.77,36.008,35.292,34.624,34.002,33.42,32.872,32.351,31.855,31.385,30.938,30.514,30.11,29.727,29.364,29.018,28.691,28.38,28.087,27.811,27.553,27.315,27.098
SLV,EL SALVADOR,295.528,293.878,292.371,291.001,289.753,288.605,287.548,286.553,285.552,284.459,283.199,281.774,280.168,278.277,275.973,273.182,269.842,266.02,261.924,257.844,253.991,250.434,247.118,243.981,240.909,237.813,234.69,231.553,228.348,225.012,221.499,217.789,213.887,209.801,205.549,201.149,196.601,191.915,187.139,182.331,177.54,172.8,168.115,163.467,158.819,154.154,149.468,144.802,140.234,135.871,131.789,128.019,124.553,121.356,118.387,115.614,113.015,110.587,108.344,106.317,104.553
SMR,SAN MARINO,505.918,503.246,500.803,497.984,493.934,488.115,480.164,470.492,460.066,450.279,442.115,435.967,431.492,428.098,424.82,420.984,416.426,411.361,406.0,400.672,395.656,390.934,386.41,382.033,377.721,373.377,369.082,364.836,360.475,355.836,350.77,345.131,339.033,332.967,327.639,323.475,320.705,319.082,317.934,316.377,313.705,309.754,304.721,298.82,292.443,285.902,279.23,272.393,265.525,258.803,252.344,246.23,240.492,235.164,230.23,225.689,221.557,217.836,214.557,211.77,209.525
SOM,SOMALIA,15.112,14.711,14.334,13.974,13.624,13.278,12.938,12.605,12.273,11.933,11.582,11.211,10.829,10.465,10.164,9.953,9.847,9.832,9.871,9.911,9.914,9.857,9.75,9.627,9.539,9.517,9.587,9.723,9.835,9.804,9.55,9.031,8.295,7.456,6.68,6.086,5.716,5.53,5.474,5.454,5.403,5.309,5.193,5.061,4.931,4.814,4.708,4.606,4.509,4.414,4.323,4.234,4.148,4.065,3.985,3.907,3.832,3.759,3.688,3.619,3.551
SPM,ST. PIERRE AND MIQUELON,24.988,25.033,25.091,25.169,25.26,25.364,25.475,25.599,25.719,25.826,25.913,25.971,26.008,26.025,26.033,26.037,26.045,26.054,26.05,26.017,25.946,25.839,25.694,25.533,25.376,25.236,25.12,25.017,24.93,24.855,24.789,24.731,24.682,24.616,24.5,24.31,24.037,23.702,23.322,22.926,22.55,22.198,21.864,21.562,21.289,21.054,20.864,20.707,20.583,20.459,20.326,20.178,20.012,19.847,19.682,19.529,19.393,19.269,19.149,19.029,18.897
SRB,SERBIA,109.178,109.799,110.467,111.177,111.919,112.678,113.439,114.187,114.913,115.609,116.255,116.881,117.455,117.844,117.867,117.414,116.41,114.935,113.211,111.55,110.178,109.177,108.481,107.979,107.492,106.891,106.154,105.326,104.423,103.474,102.505,101.515,100.498,99.473,98.461,97.48,96.536,95.629,94.767,93.96,93.211,92.524,91.894,91.299,90.711,90.106,89.475,88.816,88.129,87.413,86.667,85.887,85.066,84.194,83.264,82.268,81.2,80.058,78.841,77.55,76.19
SSD,SOUTH SUDAN,15.428,14.776,14.152,13.559,13.001,12.477,11.997,11.562,11.154,10.747,10.325,9.874,9.406,8.969,8.631,8.434,8.398,8.498,8.674,8.844,8.946,8.962,8.907,8.789,8.632,8.453,8.25,8.018,7.772,7.528,7.297,7.087,6.896,6.72,6.553,6.391,6.232,6.08,5.935,5.795,5.66,5.531,5.408,5.289,5.175,5.065,4.961,4.86,4.765,4.673,4.586,4.504,4.426,4.353,4.285,4.223,4.166,4.117,4.073,4.037,4.009
STP,SAO TOME AND PRINCIPE,184.884,179.71,174.536,169.492,164.737,160.389,156.475,152.962,149.841,147.078,144.635,142.527,140.716,139.034,137.265,135.247,132.92,130.32,127.52,124.641,121.779,118.928,116.073,113.289,110.668,108.269,106.146,104.269,102.492,100.613,98.499,96.081,93.421,90.671,88.044,85.692,83.692,81.99,80.439,78.83,77.024,74.938,72.656,70.409,68.524,67.217,66.607,66.578,66.835,66.96,66.655,65.846,64.643,63.268,61.975,60.977,60.413,60.335,60.711,61.414,62.241
SUR,SURINAME,3.204,3.175,3.146,3.116,3.084,3.049,3.012,2.972,2.931,2.889,2.849,2.809,2.771,2.733,2.696,2.66,2.625,2.59,2.556,2.52,2.483,2.443,2.402,2.361,2.325,2.295,2.272,2.256,2.246,2.238,2.232,2.226,2.22,2.217,2.218,2.224,2.238,2.257,2.275,2.282,2.273,2.245,2.201,2.145,2.086,2.029,1.974,1.922,1.872,1.822,1.771,1.72,1.669,1.62,1.572,1.527,1.484,1.443,1.402,1.359,1.312
SVK,SLOVAKIA (SLOVAK REPUBLIC),110.812,110.641,110.445,110.247,110.077,109.956,109.892,109.874,109.883,109.894,109.885,109.852,109.795,109.704,109.566,109.374,109.121,108.808,108.445,108.05,107.636,107.203,106.747,106.265,105.748,105.194,104.605,103.983,103.311,102.568,101.741,100.825,99.833,98.799,97.763,96.761,95.796,94.865,93.983,93.167,92.425,91.766,91.176,90.608,89.999,89.299,88.493,87.587,86.589,85.515,84.376,83.179,81.922,80.6,79.211,77.758,76.248,74.699,73.134,71.584,70.087
SVN,SLOVENIA,101.414,100.921,100.339,99.731,99.182,98.753,98.469,98.31,98.247,98.229,98.22,98.202,98.184,98.183,98.228,98.334,98.505,98.714,98.902,98.991,98.922,98.683,98.284,97.724,97.008,96.149,95.138,93.992,92.773,91.567,90.436,89.408,88.478,87.624,86.807,86.001,85.2,84.418,83.678,83.01,82.432,81.956,81.565,81.222,80.874,80.486,80.039,79.545,79.021,78.499,78.001,77.532,77.081,76.631,76.164,75.663,75.123,74.545,73.939,73.323,72.724
SWE,SWEDEN,20.851,20.691,20.523,20.355,20.201,20.069,19.96,19.872,19.804,19.754,19.718,19.698,19.693,19.688,19.667,19.617,19.532,19.418,19.286,19.149,19.022,18.904,18.795,18.699,18.619,18.559,18.521,18.504,18.498,18.49,18.47,18.434,18.385,18.326,18.265,18.207,18.155,18.105,18.049,17.979,17.888,17.773,17.639,17.492,17.344,17.204,17.074,16.952,16.837,16.728,16.623,16.52,16.42,16.322,16.227,16.134,16.039,15.942,15.836,15.717,15.579
SWZ,SWAZILAND,68.714,67.593,66.455,65.364,64.401,63.617,63.048,62.654,62.323,61.896,61.26,60.363,59.243,57.98,56.698,55.484,54.378,53.342,52.289,51.097,49.685,48.018,46.15,44.196,42.317,40.63,39.176,37.923,36.819,35.782,34.749,33.71,32.686,31.683,30.711,29.78,28.887,28.027,27.202,26.418,25.676,24.977,24.318,23.697,23.111,22.556,22.033,21.538,21.062,20.59,20.112,19.627,19.135,18.644,18.162,17.695,17.248,16.827,16.433,16.065,15.722
SXM,SINT MAARTEN (DUTCH PART),1250.559,1223.206,1196.0,1167.559,1135.824,1099.853,1057.441,1010.265,965.794,934.206,921.971,932.794,962.412,999.706,1029.118,1039.412,1027.059,995.471,949.088,895.235,839.588,782.853,724.176,665.853,610.382,559.618,514.824,476.059,442.529,412.647,385.235,360.176,337.735,317.471,298.676,280.971,264.059,247.882,232.176,216.853,201.824,186.912,172.118,157.706,144.0,131.294,119.559,108.794,99.088,90.588,83.353,77.324,72.441,68.412,65.029,62.059,59.206,56.235,52.912,48.941,44.029
SYC,SEYCHELLES,200.457,199.07,197.587,195.899,193.868,191.415,188.464,185.095,181.563,178.226,175.327,173.011,171.189,169.611,167.892,165.787,163.163,160.16,157.119,154.521,152.69,151.747,151.523,151.71,151.851,151.609,150.895,149.776,148.275,146.446,144.349,141.974,139.301,136.402,133.354,130.233,127.055,123.84,120.653,117.571,114.646,111.932,109.42,107.044,104.699,102.319,99.866,97.382,94.978,92.796,90.938,89.424,88.204,87.193,86.288,85.398,84.457,83.426,82.292,81.079,79.829
SYR,SYRIAN ARAB REPUBLIC,116.28,113.574,109.872,105.635,101.549,98.107,95.453,93.414,91.774,90.188,88.407,86.38,84.195,81.912,79.632,77.429,75.309,73.241,71.217,69.221,67.24,65.279,63.342,61.424,59.513,57.605,55.695,53.79,51.915,50.099,48.365,46.722,45.163,43.677,42.243,40.847,39.484,38.16,36.876,35.638,34.446,33.302,32.202,31.145,30.129,29.152,28.214,27.313,26.447,25.611,24.802,24.019,23.263,22.536,21.84,21.179,20.553,19.965,19.415,18.904,18.432
TCA,TURKS AND CAICOS ISLANDS,72.077,70.342,68.56,66.6,64.284,61.512,58.198,54.447,50.558,46.944,43.898,41.549,39.8,38.435,37.133,35.66,33.947,32.077,30.163,28.384,26.86,25.626,24.623,23.777,22.96,22.098,21.156,20.165,19.174,18.267,17.5,16.888,16.412,16.014,15.635,15.223,14.758,14.26,13.777,13.372,13.098,12.96,12.937,12.998,13.091,13.184,13.267,13.351,13.4,13.395,13.312,13.153,12.926,12.656,12.367,12.088,11.847,11.665,11.574,11.591,11.737
TCD,CHAD,9.128,8.856,8.591,8.329,8.066,7.799,7.527,7.252,6.978,6.714,6.465,6.233,6.016,5.813,5.62,5.436,5.261,5.095,4.937,4.784,4.635,4.49,4.348,4.211,4.083,3.966,3.859,3.762,3.673,3.591,3.515,3.443,3.377,3.314,3.25,3.184,3.116,3.044,2.972,2.903,2.839,2.78,2.726,2.676,2.627,2.579,2.529,2.48,2.432,2.384,2.338,2.294,2.252,2.211,2.17,2.131,2.092,2.054,2.017,1.981,1.949
TGO,TOGO,111.051,108.206,105.441,102.753,100.129,97.565,95.058,92.612,90.229,87.915,85.67,83.49,81.372,79.322,77.347,75.451,73.637,71.893,70.183,68.464,66.701,64.89,63.041,61.154,59.233,57.286,55.302,53.294,51.336,49.521,47.915,46.541,45.372,44.353,43.4,42.449,41.501,40.563,39.58,38.49,37.255,35.835,34.266,32.675,31.241,30.089,29.27,28.736,28.401,28.133,27.833,27.466,27.049,26.627,26.252,25.955,25.738,25.572,25.392,25.103,24.574
THA,THAILAND,129.41,129.167,128.987,128.776,128.4,127.768,126.848,125.68,124.334,122.914,121.5,120.096,118.693,117.336,116.08,114.953,113.992,113.171,112.374,111.445,110.273,108.812,107.104,105.226,103.297,101.404,99.569,97.766,95.977,94.169,92.317,90.424,88.503,86.547,84.547,82.501,80.406,78.271,76.119,73.978,71.872,69.81,67.793,65.822,63.893,62.006,60.164,58.371,56.632,54.949,53.326,51.763,50.26,48.815,47.428,46.094,44.813,43.581,42.397,41.258,40.161
TJK,TAJIKISTAN,53.301,52.043,50.84,49.693,48.599,47.559,46.568,45.63,44.753,43.951,43.23,42.59,42.019,41.49,40.967,40.422,39.851,39.251,38.597,37.859,37.018,36.061,35.002,33.887,32.781,31.731,30.753,29.838,28.979,28.163,27.377,26.625,25.909,25.218,24.536,23.849,23.153,22.449,21.747,21.062,20.402,19.774,19.172,18.585,17.997,17.398,16.783,16.158,15.541,14.957,14.424,13.945,13.516,13.124,12.756,12.4,12.049,11.699,11.352,11.016,10.702
TKL,TOKELAU,94.583,94.083,94.167,95.083,97.25,100.833,106.0,112.583,119.5,125.333,129.333,130.917,130.5,129.0,127.417,126.667,127.0,128.167,129.833,131.917,134.083,136.417,139.083,141.333,142.667,142.75,141.167,138.333,134.833,131.667,129.417,128.5,128.667,129.5,130.5,131.167,131.333,131.167,131.167,132.25,134.833,139.167,144.917,151.083,156.5,160.333,162.333,162.583,161.5,159.167,156.083,152.333,148.167,143.583,138.833,134.167,130.0,126.833,125.333,126.333,130.833
TKM,TURKMENISTAN,10.33,10.201,10.075,9.953,9.837,9.727,9.623,9.523,9.425,9.325,9.222,9.116,9.005,8.883,8.743,8.58,8.391,8.178,7.953,7.729,7.515,7.315,7.128,6.951,6.782,6.616,6.456,6.302,6.152,6.006,5.862,5.719,5.579,5.44,5.301,5.163,5.025,4.886,4.749,4.615,4.484,4.357,4.235,4.114,3.994,3.872,3.749,3.624,3.501,3.38,3.265,3.155,3.051,2.954,2.862,2.777,2.698,2.628,2.566,2.517,2.481
TLS,EAST TIMOR,72.573,71.547,70.609,69.632,68.442,66.937,65.012,62.752,60.466,58.582,57.388,57.028,57.353,57.995,58.426,58.269,57.397,55.94,54.108,52.223,50.524,49.09,47.855,46.738,45.602,44.364,42.957,41.458,40.108,39.234,39.043,39.657,40.936,42.506,43.843,44.573,44.561,43.927,42.867,41.693,40.634,39.739,38.94,38.217,37.523,36.822,36.122,35.451,34.806,34.187,33.594,33.026,32.485,31.971,31.485,31.029,30.601,30.201,29.826,29.473,29.138
TON,TONGA,160.151,159.318,158.38,157.368,156.334,155.323,154.337,153.371,152.435,151.545,150.711,149.934,149.217,148.575,148.028,147.582,147.249,147.015,146.835,146.648,146.408,146.08,145.672,145.235,144.845,144.543,144.366,144.268,144.126,143.771,143.088,142.0,140.555,138.917,137.32,135.918,134.783,133.823,132.845,131.569,129.8,127.506,124.763,121.612,118.134,114.405,110.395,106.154,101.931,98.062,94.769,92.114,90.012,88.286,86.717,85.114,83.314,81.206,78.725,75.863,72.646
TTO,TRINIDAD AND TOBAGO,258.888,257.801,256.618,255.368,254.089,252.813,251.536,250.267,249.069,248.021,247.17,246.546,246.11,245.746,245.295,244.64,243.726,242.575,241.225,239.748,238.188,236.574,234.871,232.991,230.81,228.252,225.283,221.964,218.442,214.924,211.561,208.421,205.479,202.682,199.933,197.171,194.357,191.539,188.839,186.426,184.405,182.816,181.572,180.491,179.318,177.859,176.076,173.99,171.544,168.685,165.396,161.694,157.634,153.302,148.802,144.257,139.797,135.569,131.724,128.427,125.853
TUN,TUNISIA,64.983,64.245,63.514,62.795,62.1,61.435,60.799,60.188,59.591,58.995,58.387,57.768,57.133,56.459,55.722,54.903,53.995,53.005,51.948,50.848,49.724,48.58,47.419,46.251,45.088,43.938,42.808,41.704,40.626,39.576,38.556,37.565,36.607,35.687,34.813,33.988,33.215,32.489,31.798,31.124,30.454,29.784,29.116,28.45,27.785,27.124,26.464,25.805,25.156,24.529,23.93,23.363,22.825,22.31,21.81,21.321,20.837,20.356,19.877,19.404,18.939
TUR,TURKEY,92.064,90.92,89.8,88.693,87.583,86.455,85.31,84.152,82.983,81.806,80.625,79.437,78.243,77.049,75.862,74.688,73.528,72.379,71.233,70.079,68.909,67.724,66.524,65.302,64.05,62.762,61.435,60.075,58.704,57.349,56.034,54.766,53.542,52.351,51.177,50.01,48.845,47.689,46.551,45.444,44.377,43.352,42.366,41.411,40.48,39.563,38.661,37.772,36.896,36.027,35.164,34.307,33.455,32.611,31.776,30.952,30.144,29.352,28.58,27.83,27.105
TUV,TUVALU,377.962,377.231,376.462,375.538,374.308,372.846,371.0,368.846,366.538,364.269,362.269,360.538,359.0,357.615,356.308,354.885,353.385,351.846,350.115,348.308,346.308,344.192,341.885,339.269,336.192,332.615,328.346,323.577,318.615,313.846,309.654,306.115,303.192,300.615,298.154,295.577,292.808,289.923,286.885,283.808,280.615,277.423,274.154,270.654,266.731,262.269,257.192,251.615,245.808,240.077,234.769,229.923,225.5,221.462,217.615,213.923,210.308,206.846,203.615,200.808,198.692
